,Country,Year,Precipitation,Temperature,Occurrences,Entity,Urban (%),Rural (%),HDI,PopTotal,Education,Dengue,Y,X
666,MLT,1995,42.1987325,19.103766666666665,0.0,Malta,90.946,9.0539999,0.759,380.305,0.622,0.0,35.9,14.45
667,MMR,1995,168.76922583333337,23.200583333333338,0.0,Myanmar,26.124000000000002,73.875999,0.39799999999999996,43237.792,0.29600000000000004,1.0,16.78,96.15
668,MNE,1995,103.85262166666668,8.638703333333334,0.0,Montenegro,53.365,46.634997999999996,0.0,620.414,0.0,0.0,42.7,19.4
669,MNP,1995,515.0579166666668,27.33333333333333,0.0,Northern Mariana Islands,89.557,10.443,0.0,56.278,0.0,0.0,15.14,145.72
670,MOZ,1995,71.41111666666667,24.308683333333335,0.0,Mozambique,27.495,72.504997,0.22899999999999998,15759.132,0.159,0.0,-22.45,31.33
671,MSR,1995,201.72282499999994,26.432416666666665,0.0,Montserrat,12.5,87.5,0.0,10.232999999999999,0.0,0.0,16.71,-62.21
672,MTQ,1995,267.82245,25.21965,0.0,Martinique,88.42299999999999,11.577,0.0,368.73199999999997,0.0,2.0,14.6,-61.07
673,MUS,1995,164.25721666666672,23.171866666666663,0.0,Mauritius,43.284,56.716,0.648,1128.673,0.52,0.0,-19.72,63.38
674,MYS,1995,284.934,25.64965833333333,10.0,Malaysia,55.688,44.312,0.6829999999999999,20495.596999999998,0.536,3.0,6.12,102.26
675,MYT,1995,113.65542499999998,26.548441666666665,0.0,Mayotte,41.458,58.542,0.0,123.181,0.0,0.0,-12.83,45.17
676,NCL,1995,115.739175,22.54986666666667,0.0,New Caledonia,60.288000000000004,39.712002000000005,0.0,190.732,0.0,1.0,-22.3,166.44
677,NGA,1995,97.28291916666667,26.989341666666665,0.0,Nigeria,32.205,67.79499799999999,0.0,108011.465,0.0,0.0,7.15,3.36
678,NIC,1995,234.93112499999998,25.19045,1.0,Nicaragua,54.437,45.563,0.524,4612.228,0.39799999999999996,1.0,13.02,-87.53
679,NIU,1995,149.62064999999998,25.32915,0.0,Niue,31.451999999999998,68.547997,0.0,2.165,0.0,0.0,-19.06,-169.87
680,NLD,1995,63.53925,10.271274166666666,0.0,Netherlands,72.809,27.191,0.861,15467.851,0.815,0.0,51.19,5.87
681,NPL,1995,106.07642666666668,12.474017500000002,0.0,Nepal,10.883,89.116997,0.41,21396.384,0.299,0.0,27.96,84.9
682,NRU,1995,153.39964166666667,27.858291666666663,0.0,Nauru,100.0,0.0,0.0,9.969,0.0,0.0,-0.52,166.92
683,NZL,1995,163.94241666666667,9.912722500000001,0.0,New Zealand,85.553,14.447000000000001,0.851,3674.9359999999997,0.8540000000000001,0.0,-36.96,174.9
684,PAK,1995,29.164144166666663,20.014908333333334,0.0,Pakistan,31.836,68.164001,0.428,122829.148,0.23199999999999998,2.0,32.08,72.67
685,PAN,1995,184.26056666666668,25.749683333333333,5.0,Panama,58.141000000000005,41.859001,0.688,2739.73,0.5770000000000001,8.0,9.08,-79.39
686,PER,1995,113.44190833333334,19.776316666666666,0.0,Peru,70.95100000000001,29.049,0.643,24038.76,0.581,0.0,-3.54,-73.45
687,PHL,1995,210.94842500000001,25.831200000000006,1.0,Philippines,46.56,53.439999,0.598,69835.715,0.536,5.0,14.41,121.04
688,PNG,1995,256.37050000000005,24.972716666666667,0.0,Papua New Guinea,14.081,85.918999,0.425,4894.276,0.24100000000000002,0.0,-9.15,142.72
689,PRI,1995,150.11440833333333,25.624291666666664,0.0,Puerto Rico,93.729,6.2709999000000005,0.0,3689.6409999999996,0.0,54.0,18.24,-66.04
690,PRY,1995,84.82191833333333,23.614716666666666,0.0,Paraguay,52.131,47.868999,0.606,4760.85,0.48,3.0,-25.28,-57.64
691,PYF,1995,154.226175,24.576925,0.0,French Polynesia,56.637,43.362999,0.0,215.196,0.0,2.0,-17.53,-149.56
692,REU,1995,139.67680000000004,31.004425,0.0,Reunion,86.119,13.880999999999998,0.0,673.541,0.0,0.0,0.0,0.0
693,ROU,1995,60.71673333333333,8.9917425,0.0,Romania,53.769,46.230999,0.687,22965.111,0.606,0.0,44.44,26.11
694,RUS,1995,37.1118,-4.302720833333333,0.0,Russia,73.372,26.628,0.7,148288.839,0.662,0.0,0.0,0.0
695,SAU,1995,7.784820833333334,25.003608333333336,0.0,Saudi Arabia,78.67,21.33,0.722,18735.841,0.522,0.0,21.54,39.17
696,SDN,1995,36.31954833333334,27.25103333333333,0.0,Sudan,32.232,67.76799799999999,0.366,24102.986,0.198,0.0,19.62,37.22
697,SEN,1995,54.595306666666666,28.30694166666667,10.0,Senegal,39.606,60.394001,0.368,8746.606,0.20199999999999999,0.0,14.67,-17.44
698,SGP,1995,253.51666666666665,27.759425000000004,0.0,Singapore,100.0,0.0,0.773,3478.7790000000005,0.5660000000000001,1.0,1.37,103.88
699,SLB,1995,252.75900000000001,25.648341666666667,0.0,Solomon Islands,14.664000000000001,85.335999,0.0,359.225,0.0,0.0,-9.43,160.05
700,SLE,1995,220.08815333333334,26.138300000000005,0.0,Sierra Leone,34.429,65.570999,0.27399999999999997,4274.819,0.223,0.0,9.69,-11.72
701,SLV,1995,169.8774408333333,24.030133333333335,0.0,El Salvador,53.988,46.012001,0.5770000000000001,5611.115,0.43200000000000005,1.0,13.74,-89.18
702,SOM,1995,23.827680833333332,27.018158333333332,0.0,Somalia,31.425,68.574997,0.0,7704.894,0.0,0.0,10.43,45.01
703,SRB,1995,69.83075416666668,10.403176666666667,0.0,Serbia,51.651,48.348999,0.695,9884.146999999999,0.648,0.0,44.92,19.67
704,SUR,1995,180.8710583333333,26.020666666666667,0.0,Suriname,66.07600000000001,33.924,0.0,443.724,0.0,0.0,5.83,-55.17
705,SVK,1995,65.0370075,7.975550000000001,0.0,Slovakia,56.537,43.463001,0.7509999999999999,5375.47,0.7140000000000001,0.0,48.68,21.29
706,SVN,1995,120.84950000000002,9.121015000000002,0.0,Slovenia,50.622,49.377998,0.782,1991.4720000000002,0.7240000000000001,0.0,45.64,13.99
707,SYC,1995,150.03315833333332,27.252116666666666,0.0,Seychelles,49.633,50.367001,0.0,76.703,0.0,0.0,-4.35,55.76
708,THA,1995,132.85060666666666,26.531049999999997,18.0,Thailand,30.276,69.72399899999999,0.611,59491.79,0.433,14.0,14.34,101.21
709,TKL,1995,279.8056666666667,28.380016666666673,0.0,Tokelau,0.0,100.0,0.0,1.517,0.0,0.0,-8.56,-172.5
710,TLS,1995,159.98301916666665,25.57173333333333,0.0,Timor,22.534000000000002,77.466003,0.0,871.447,0.0,0.0,0.0,0.0
711,TON,1995,114.58050000000001,25.394408333333335,0.0,Tonga,22.864,77.136002,0.6709999999999999,96.07600000000001,0.685,0.0,-21.15,-175.22
712,TTO,1995,113.67126666666667,26.7359,3.0,Trinidad and Tobago,55.04,44.959998999999996,0.6829999999999999,1255.001,0.597,1.0,10.68,-61.62
713,TUR,1995,47.387249999999995,11.270902499999998,0.0,Turkey,62.123000000000005,37.876999,0.607,58486.380999999994,0.42700000000000005,0.0,40.92,26.32
714,TUV,1995,254.81125,28.266208333333335,0.0,Tuvalu,43.97,56.029999,0.0,9.23,0.0,0.0,-8.51,179.19
715,TZA,1995,77.31154833333333,22.95,0.0,Tanzania,20.543000000000003,79.457001,0.371,29960.776,0.287,0.0,0.0,0.0
716,UGA,1995,97.918725,23.34310833333333,0.0,Uganda,12.845999999999998,87.153999,0.321,20550.291,0.268,0.0,0.17,32.48
717,URY,1995,93.30545,17.588291666666667,0.0,Uruguay,90.542,9.458000199999999,0.711,3224.804,0.609,0.0,-33.25,-58.02
718,USA,1995,56.65291666666667,7.464395833333334,83.0,United States,77.257,22.743000000000002,0.877,265658.849,0.865,3.0,0.0,0.0
719,VCT,1995,302.15263333333337,54.8716,0.0,Saint Vincent and the Grenadines,43.38,56.619999,0.0,108.12200000000001,0.0,0.0,13.16,-61.23
720,VEN,1995,171.07780000000002,25.726550000000003,0.0,Venezuela,86.014,13.985999999999999,0.6579999999999999,22188.667,0.48,8.0,10.49,-66.89
721,VGB,1995,166.42229999999998,26.261483333333334,0.0,British Virgin Islands,40.413000000000004,59.587002000000005,0.0,18.427,0.0,1.0,18.41,-64.64
722,VNM,1995,152.734475,24.42288333333333,0.0,Vietnam,22.166,77.834,0.529,75198.977,0.413,2.0,0.0,0.0
723,VUT,1995,152.17182500000004,24.31461666666667,0.0,Vanuatu,20.164,79.835999,0.0,168.235,0.0,0.0,-17.74,168.32
724,WLF,1995,307.63258333333334,27.102449999999994,0.0,Wallis and Futuna,0.0,100.0,0.0,14.142000000000001,0.0,1.0,-13.29,-176.22
725,WSM,1995,266.50691666666665,27.203333333333333,0.0,Samoa,21.526,78.47399899999999,0.618,170.157,0.604,0.0,-13.63,-172.62
726,YEM,1995,14.28584166666667,23.706641666666666,0.0,Yemen,23.76,76.239998,0.415,15320.653,0.233,0.0,15.77,44.04
727,ZAF,1995,41.877472499999996,17.956675,0.0,South Africa,54.486000000000004,45.513999999999996,0.649,42088.165,0.636,0.0,-33.93,18.44
728,COD,1995,119.59171666666667,24.466525,0.0,Democratic Republic of Congo,32.838,67.162003,0.33299999999999996,41595.744,0.28,0.0,0.0,0.0
729,ZMB,1995,64.15412916666666,22.668274999999998,0.0,Zambia,37.104,62.896,0.41200000000000003,9137.077,0.442,0.0,-12.17,26.38
730,ABW,1996,71.88918916666665,28.4787,0.0,Aruba,48.356,51.644001,0.0,83.2,0.0,0.0,12.52,-70.03
731,AFG,1996,25.616346666666672,12.6280025,0.0,Afghanistan,21.714000000000002,78.28600300000001,0.0,17822.884,0.19,0.0,34.53,69.17
732,AGO,1996,76.24960916666666,21.843933333333336,0.0,Angola,45.346000000000004,54.653999,0.0,14682.284,0.0,0.0,-8.81,13.23
733,AIA,1996,143.80181666666667,25.795824999999997,0.0,Anguilla,100.0,0.0,0.0,10.058,0.0,0.0,18.23,-63.04
734,ALB,1996,91.31858750000002,11.242713333333333,1.0,Albania,39.473,60.527,0.6409999999999999,3092.228,0.5579999999999999,0.0,40.15,19.79
735,ARG,1996,49.12181666666666,14.442928333333334,16.0,Argentina,88.366,11.634,0.738,35419.682,0.659,0.0,-26.41,-54.58
736,ASM,1996,264.10440833333337,27.876633333333334,0.0,American Samoa,86.04299999999999,13.957,0.0,53.928999999999995,0.0,0.0,-14.27,-170.58
737,ATG,1996,220.45955833333338,26.242316666666664,0.0,Antigua and Barbuda,33.59,66.410004,0.0,75.628,0.0,0.0,17.15,-61.8
738,AUS,1996,39.067566666666664,21.977449999999994,1.0,Australia,84.76700000000001,15.232999999999999,0.8859999999999999,18271.685,0.895,9.0,-9.42,142.54
739,AUT,1996,104.7469,5.667845,0.0,Austria,61.32,38.68,0.82,8017.863,0.7120000000000001,0.0,47.14,16.26
740,BEL,1996,52.8190475,8.8471625,0.0,Belgium,96.851,3.1489999,0.857,10208.275,0.8140000000000001,0.0,51.21,4.12
741,BEN,1996,87.91042333333333,27.675516666666667,0.0,Benin,37.071,62.929001,0.377,6094.259,0.24100000000000002,0.0,6.48,2.63
742,BFA,1996,63.56708416666668,28.555183333333332,0.0,Burkina Faso,15.407,84.593002,0.0,10372.745,0.0,0.0,12.42,-3.17
743,BGD,1996,190.20940749999997,25.300099999999997,0.0,Bangladesh,22.064,77.935997,0.433,121269.645,0.303,2.0,24.13,90.29
744,BGR,1996,50.72988333333334,10.174529166666666,0.0,Bulgaria,68.007,31.993000000000002,0.7020000000000001,8291.872,0.6629999999999999,0.0,42.45,27.31
745,BHS,1996,121.52801666666666,24.962716666666665,0.0,Bahamas,81.18,18.82,0.0,283.79,0.0,0.0,25.07,-77.34
746,BIH,1996,103.75326666666666,9.3022275,0.0,Bosnia and Herzegovina,41.13,58.869999,0.0,3780.3779999999997,0.0,0.0,44.67,16.99
747,BLZ,1996,163.96775,25.374274999999997,0.0,Belize,46.214,53.785999,0.662,213.676,0.627,0.0,17.07,-89.14
748,BMU,1996,125.0,21.291641666666667,0.0,Bermuda,100.0,0.0,0.0,62.986000000000004,0.0,0.0,32.3,-64.75
749,BOL,1996,85.58584083333334,20.751708333333333,1.0,Bolivia,59.681999999999995,40.318001,0.578,7717.443,0.581,0.0,-17.78,-63.17
750,BRA,1996,150.52627499999997,25.112758333333336,7.0,Brazil,78.30199999999999,21.698,0.6559999999999999,164913.30599999998,0.535,33.0,-27.53,-48.51
751,BRB,1996,184.40793333333338,26.606916666666667,0.0,Barbados,35.21,64.790001,0.735,265.942,0.665,2.0,13.1,-59.62
752,BRN,1996,298.0421666666666,25.540274999999998,0.0,Brunei,69.158,30.841998999999998,0.807,304.699,0.629,0.0,0.0,0.0
753,BTN,1996,147.78323583333335,11.705325,0.0,Bhutan,21.456,78.543999,0.0,519.2819999999999,0.0,0.0,26.87,90.49
754,CAF,1996,115.95380666666667,25.068733333333327,0.0,Central African Republic,37.312,62.688,0.3,3435.821,0.215,0.0,4.37,18.58
755,CAN,1996,40.45205833333333,-6.828735000000001,0.0,Canada,77.95100000000001,22.049,0.863,29622.132,0.825,0.0,46.35,-83.58
756,CHE,1996,125.03643333333333,6.147772499999999,0.0,Switzerland,73.6,26.4,0.8540000000000001,7061.173000000001,0.741,0.0,46.22,8.77
757,CHN,1996,49.02897666666667,6.407525,4.0,China,31.916,68.084,0.5589999999999999,1249981.4409999999,0.45,2.0,4229614932.0,123684631.0
758,CIV,1996,117.27188333333334,26.562333333333328,0.0,Cote d'Ivoire,41.586999999999996,58.412997999999995,0.38799999999999996,14995.249,0.266,0.0,0.0,0.0
759,CMR,1996,135.79185833333335,24.651700000000005,0.0,Cameroon,43.163999999999994,56.835999,0.42200000000000004,13812.472,0.34600000000000003,0.0,5.96,10.16
760,COG,1996,126.26168333333335,24.429083333333335,0.0,Congo,56.832,43.167999,0.504,2879.222,0.45899999999999996,0.0,-4.26,15.2
761,COK,1996,151.45313333333334,24.623108333333334,0.0,Cook Islands,58.736000000000004,41.263999999999996,0.0,18.815,0.0,0.0,-21.9,-157.96
762,COL,1996,241.21808333333334,24.223591666666668,0.0,Colombia,72.223,27.776999999999997,0.634,38049.038,0.498,4.0,-4.22,-69.94
763,COM,1996,141.72900833333333,25.353375,0.0,Comoros,28.256999999999998,71.74299599999999,0.0,488.62699999999995,0.0,0.0,-11.55,43.39
764,CRI,1996,301.80535000000003,49.14641666666666,0.0,Costa Rica,55.467,44.533001,0.691,3596.732,0.5589999999999999,5.0,9.99,-84.77
765,CUB,1996,118.05979166666668,25.077516666666668,3.0,Cuba,74.426,25.573999,0.665,10961.011999999999,0.636,1.0,23.14,-82.36
766,CYM,1996,100.07481666666666,26.858333333333334,0.0,Cayman Islands,100.0,0.0,0.0,33.536,0.0,0.0,19.29,-81.38
767,CZE,1996,56.75229166666668,6.639145833333334,0.0,Czech Republic,74.513,25.487,0.768,10350.57,0.685,0.0,49.12,16.59
768,DEU,1996,50.12468416666666,7.566515833333334,0.0,Germany,74.133,25.867001000000002,0.8390000000000001,81426.337,0.767,0.0,47.71,7.77
769,DJI,1996,11.61468,28.17990833333333,0.0,Djibouti,76.347,23.653000000000002,0.353,643.682,0.17300000000000001,0.0,11.59,43.15
770,DMA,1996,303.67918333333336,25.176266666666663,0.0,Dominica,64.918,35.082001,0.0,71.145,0.0,0.0,15.57,-61.32
771,DOM,1996,109.265375,24.26755,0.0,Dominican Republic,58.441,41.558997999999995,0.635,8029.113,0.531,0.0,18.52,-69.93
772,DZA,1996,8.816710000000002,23.159599999999998,0.0,Algeria,56.773999999999994,43.226002,0.608,29411.415,0.44299999999999995,0.0,36.64,4.21
773,ESP,1996,66.4807,13.549418333333334,0.0,Spain,75.938,24.061999999999998,0.8059999999999999,40009.324,0.6970000000000001,0.0,38.06,-1.52
774,FJI,1996,240.77128333333334,24.14793333333333,0.0,Fiji,46.282,53.717999,0.6759999999999999,784.4760000000001,0.6829999999999999,0.0,-18.12,178.43
775,FRA,1996,70.63193333333334,10.895560833333333,0.0,France,75.082,24.917999,0.83,58499.689000000006,0.738,0.0,41.86,8.97
776,GAB,1996,147.21846666666667,24.873091666666664,0.0,Gabon,75.654,24.346001,0.634,1113.994,0.516,0.0,0.44,9.43
777,GEO,1996,71.36519166666668,6.6444175,0.0,Georgia,53.6,46.400002,0.0,4945.566,0.0,0.0,4310186.0,40618588.0
778,GHA,1996,100.6927175,27.508750000000003,0.0,Ghana,40.896,59.104,0.474,17185.608,0.405,0.0,6.73,-1.73
779,GIN,1996,140.98394750000003,26.116366666666664,0.0,Guinea,29.77,70.230003,0.299,8132.552,0.147,0.0,9.5,-13.72
780,GLP,1996,300.48758333333336,25.415950000000006,0.0,Guadeloupe,97.936,2.0639998999999998,0.0,406.977,0.0,1.0,16.24,-61.53
781,GMB,1996,73.552505,28.102474999999995,0.0,Gambia,44.258,55.742001,0.36,1096.708,0.21899999999999997,0.0,13.38,-14.41
782,GRC,1996,57.532204166666666,13.410034166666668,0.0,Greece,72.23899999999999,27.761,0.772,10880.912,0.632,0.0,37.09,21.97
783,GRD,1996,158.70815000000002,26.858324999999997,1.0,Grenada,34.714,65.28600300000001,0.0,100.796,0.0,1.0,12.02,-61.75
784,GTM,1996,223.11211666666665,23.344416666666664,1.0,Guatemala,43.989,56.011002000000005,0.515,10646.673999999999,0.32,0.0,15.73,-88.68
785,GUF,1996,244.9276833333333,25.667391666666663,0.0,French Guiana,77.396,22.604,0.0,141.767,0.0,2.0,5.5,-54.03
786,GUM,1996,712.0486666666666,27.392274999999998,0.0,Guam,92.287,7.7129997999999995,0.0,148.06,0.0,0.0,13.44,144.79
787,GUY,1996,212.7129083333333,25.823125,0.0,Guyana,29.048000000000002,70.952003,0.589,761.8610000000001,0.539,0.0,8.2,-59.78
788,HND,1996,170.45975833333333,23.51365,0.0,Honduras,43.442,56.557999,0.534,5867.849,0.389,0.0,14.08,-87.22
789,HRV,1996,101.77638333333333,10.213868333333332,0.0,Croatia,52.50899999999999,47.491001000000004,0.7090000000000001,4574.887,0.575,0.0,42.72,18.03
790,HTI,1996,120.595725,24.725683333333336,0.0,Haiti,33.2,66.800003,0.42700000000000005,7965.553000000001,0.322,1.0,19.05,-72.47
791,IDN,1996,243.65741666666665,26.112266666666667,0.0,Indonesia,37.235,62.764998999999996,0.5770000000000001,199914.831,0.441,10.0,-7.26,112.75
792,IND,1996,85.27123916666667,24.450816666666668,4.0,India,26.816999999999997,73.182999,0.467,978893.2170000001,0.35100000000000003,11.0,18.95,72.95
793,ISR,1996,18.0404575,20.124750000000002,0.0,Israel,90.943,9.0570002,0.828,5488.076999999999,0.769,0.0,32.75,34.98
794,ITA,1996,93.9979,11.784149999999999,18.0,Italy,66.982,33.018002,0.8059999999999999,57229.67,0.665,0.0,36.92,14.67
795,JAM,1996,221.030025,24.810525,0.0,Jamaica,50.855,49.145,0.66,2561.993,0.54,0.0,18.47,-77.92
796,JPN,1996,112.74475833333334,10.600161666666667,1.0,Japan,78.145,21.855,0.845,126654.021,0.74,0.0,35.72,139.74
797,KEN,1996,44.27712333333333,24.80931666666667,0.0,Kenya,18.579,81.420998,0.455,28147.734,0.396,0.0,-0.67,37.35
798,KHM,1996,154.29530333333335,26.99951666666667,0.0,Cambodia,17.683,82.317001,0.391,10980.273000000001,0.301,0.0,13.85,106.16
799,KIR,1996,49.32800333333332,49.32800333333332,0.0,Kiribati,37.385999999999996,62.613997999999995,0.0,78.907,0.0,0.0,1.36,173.13
800,KNA,1996,201.82883333333334,25.260416666666668,0.0,Saint Kitts and Nevis,33.525999999999996,66.47399899999999,0.0,43.373000000000005,0.0,0.0,17.3,-62.73
801,KOR,1996,100.43019166666669,10.937595000000002,0.0,South Korea,78.66199999999999,21.337999,0.789,45757.361,0.7509999999999999,0.0,0.0,0.0
802,LAO,1996,160.19470500000003,160.19470500000003,0.0,Laos,18.234,81.765999,0.441,4957.18,0.32799999999999996,0.0,0.0,0.0
803,LBN,1996,43.24632166666667,16.371172499999997,0.0,Lebanon,85.14200000000001,14.857999999999999,0.0,3070.96,0.0,0.0,34.4,36.39
804,LBR,1996,204.4435083333333,25.610025000000004,0.0,Liberia,42.964,57.035999,0.0,2191.179,0.0,0.0,5.88,-10.04
805,LCA,1996,237.7766,26.629583333333333,0.0,Saint Lucia,28.565,71.434998,0.0,149.004,0.0,0.0,14.03,-60.98
806,LKA,1996,143.31158250000001,27.070916666666673,5.0,Sri Lanka,18.442,81.557999,0.655,18372.12,0.642,6.0,7.07,80.01
807,MAC,1996,169.21350166666667,22.821833333333334,0.0,Macao,99.98,0.02,0.0,393.56699999999995,0.0,0.0,0.0,0.0
808,MDG,1996,123.96457500000001,22.559183333333333,0.0,Madagascar,26.058000000000003,73.942001,0.0,13902.688,0.0,0.0,-15.72,46.32
809,MDV,1996,181.53227500000003,28.039675000000003,0.0,Maldives,26.008000000000003,73.991997,0.5529999999999999,259.327,0.368,0.0,4.17,73.5
810,MEX,1996,58.614399166666665,21.216716666666667,44.0,Mexico,73.67,26.33,0.677,95687.45199999999,0.517,9.0,14.91,-92.26
811,MHL,1996,234.66600833333337,27.894183333333334,0.0,Marshall Islands,67.058,32.942001,0.0,51.401,0.0,0.0,8.72,167.74
812,MLT,1996,45.732947499999995,19.00124166666667,0.0,Malta,91.181,8.8190002,0.763,383.71,0.625,0.0,35.9,14.45
813,MMR,1996,182.1310258333333,22.946175,0.0,Myanmar,26.303,73.696999,0.40399999999999997,43793.31,0.301,2.0,16.78,96.15
814,MNE,1996,110.57431666666666,8.599178333333333,0.0,Montenegro,54.412,45.588001,0.0,619.707,0.0,0.0,42.7,19.4
815,MNP,1996,567.2080833333333,27.341666666666665,0.0,Northern Mariana Islands,89.655,10.345,0.0,59.364,0.0,0.0,15.14,145.72
816,MOZ,1996,84.091605,23.93528333333333,0.0,Mozambique,28.013,71.987,0.253,16248.232,0.177,0.0,-22.45,31.33
817,MSR,1996,227.37185833333334,26.149075,0.0,Montserrat,12.5,87.5,0.0,9.376,0.0,0.0,16.71,-62.21
818,MTQ,1996,296.135875,25.263074999999997,1.0,Martinique,88.815,11.185,0.0,371.918,0.0,2.0,14.6,-61.07
819,MUS,1996,112.08676666666666,23.032574999999998,0.0,Mauritius,43.161,56.839001,0.652,1141.948,0.523,0.0,-19.72,63.38
820,MYS,1996,274.8335833333333,25.563924999999998,0.0,Malaysia,56.968999999999994,43.030998,0.695,21023.321,0.555,5.0,6.12,102.26
821,MYT,1996,141.11648333333332,26.221541666666667,0.0,Mayotte,42.699,57.300999,0.0,128.75799999999998,0.0,0.0,-12.83,45.17
822,NCL,1996,157.63775,22.528116666666666,0.0,New Caledonia,60.475,39.525002,0.0,195.21599999999998,0.0,1.0,-22.3,166.44
823,NGA,1996,103.98465500000002,27.00916666666667,0.0,Nigeria,32.725,67.275002,0.0,110732.90400000001,0.0,0.0,7.15,3.36
824,NIC,1996,235.82477500000002,24.736766666666668,0.0,Nicaragua,54.586999999999996,45.412997999999995,0.534,4700.779,0.41,1.0,13.02,-87.53
825,NIU,1996,177.85806666666667,25.429166666666664,0.0,Niue,31.709,68.291,0.0,2.124,0.0,0.0,-19.06,-169.87
826,NLD,1996,47.031222500000005,8.392144166666666,0.0,Netherlands,73.64,26.360001,0.866,15563.255,0.8220000000000001,0.0,51.19,5.87
827,NPL,1996,101.08103416666665,12.760775833333334,0.0,Nepal,11.35,88.650002,0.42,21903.379,0.31,0.0,27.96,84.9
828,NRU,1996,110.55798333333331,27.84996666666667,0.0,Nauru,100.0,0.0,0.0,10.029,0.0,0.0,-0.52,166.92
829,NZL,1996,147.40194166666666,9.870281666666667,0.0,New Zealand,85.7,14.3,0.8540000000000001,3717.349,0.858,0.0,-36.96,174.9
830,PAK,1996,28.122938333333334,19.912235,0.0,Pakistan,32.092,67.907997,0.433,125938.339,0.237,0.0,32.08,72.67
831,PAN,1996,197.57021666666665,25.10875,0.0,Panama,58.978,41.021999,0.6940000000000001,2796.344,0.586,0.0,9.08,-79.39
832,PER,1996,133.045475,19.21454166666667,1.0,Peru,71.377,28.622999,0.648,24441.074,0.586,0.0,-3.54,-73.45
833,PHL,1996,208.93342500000003,25.659966666666673,0.0,Philippines,46.475,53.525002,0.606,71446.107,0.5489999999999999,1.0,14.41,121.04
834,PNG,1996,274.30475,25.013816666666667,0.0,Papua New Guinea,13.901,86.09899899999999,0.43200000000000005,5022.437,0.25,0.0,-9.15,142.72
835,PRI,1996,138.76615833333332,25.12669166666667,3.0,Puerto Rico,93.876,6.1240001,0.0,3719.324,0.0,54.0,18.24,-66.04
836,PRY,1996,106.21309166666667,23.078258333333334,0.0,Paraguay,52.773999999999994,47.226002,0.613,4870.694,0.488,4.0,-25.28,-57.64
837,PYF,1996,140.84704166666666,24.212416666666666,6.0,French Polynesia,56.393,43.606998,0.0,219.283,0.0,3.0,-17.53,-149.56
